EmployeeID,DOJ,Department,Position,Grade,Site,SiteType,ManagerID,EmploymentType,RecruitmentSource,Age,PriorExperienceYears,MonthlySalary,SalaryVsRoleBenchmark,DistanceFromSiteKm,AccommodationProvided,BusinessCriticality,RealisticJobPreview,SiteRemoteness
EMP10765,2023-07-01,Procurement,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR106,Retainer,Recruitment Consultancy,35,7.1,95400,0.0465,2.4,1,4,1,0.85
EMP10766,2022-11-03,Civil Execution,Junior Engineer,2,Ahmedabad Water Works,Water,MGR076,Permanent,Naukri / Job Portal,19,2.3,22000,-0.1766,30.5,0,2,0,0.65
EMP10767,2026-02-28,Planning & Coordination,Planning Engineer,4,JNPA WOLP,Port Infrastructure,MGR050,Permanent,Walk-in / Site Gate,37,5.7,62400,0.007,1.9,1,4,1,0.55
EMP10768,2025-10-25,Business Support Services,Procurement Executive,3,Mantralaya Redevelopment,Government Building,MGR091,Permanent,Walk-in / Site Gate,30,3.6,44300,-0.0563,3.0,0,3,0,0.15
EMP10769,2023-07-01,Stores & Logistics,Store Officer,2,Nagpur Expressway Pkg-4,Highway,MGR066,Fixed Term Contract,Employee Referral,29,3.1,23600,-0.1874,7.4,1,2,0,0.85
EMP10770,2023-11-11,Procurement,Deputy Manager,5,Ahmedabad Water Works,Water,MGR038,Permanent,Naukri / Job Portal,41,7.5,77500,-0.1536,3.6,1,4,1,0.65
EMP10771,2024-03-09,MEP,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR004,Fixed Term Contract,Employee Referral,39,7.7,95200,0.0375,23.2,0,4,1,0.25
EMP10772,2024-05-11,Stores & Logistics,Supervisor,2,Bengaluru Tech Park,Commercial,MGR014,Fixed Term Contract,Naukri / Job Portal,19,1.6,23600,-0.2015,8.4,0,2,1,0.2
EMP10773,2024-11-23,Planning & Coordination,Planning Engineer,4,JNPA WOLP,Port Infrastructure,MGR116,Permanent,Recruitment Consultancy,26,4.6,69200,0.1307,5.8,1,4,1,0.55
EMP10774,2020-04-27,Planning & Coordination,Planning Engineer,4,Ahmedabad Water Works,Water,MGR055,Fixed Term Contract,Naukri / Job Portal,31,6.4,65900,0.0552,1.1,1,4,1,0.65
EMP10775,2025-09-20,Accounts & Finance,Accounts Officer,3,JNPA WOLP,Port Infrastructure,MGR004,Permanent,Recruitment Consultancy,37,3.3,41400,0.0763,8.3,1,2,1,0.55
EMP10776,2026-05-16,Civil Execution,Supervisor,2,Bengaluru Tech Park,Commercial,MGR024,Fixed Term Contract,Recruitment Consultancy,37,3.5,25800,-0.1462,9.4,0,2,1,0.2
EMP10777,2019-05-08,Design & Engineering,Senior Engineer,4,JNPA WOLP,Port Infrastructure,MGR046,Permanent,Naukri / Job Portal,36,7.8,67200,-0.0089,4.1,1,4,1,0.55
EMP10778,2023-10-21,Quality Assurance & Control,Junior Engineer,2,JNPA WOLP,Port Infrastructure,MGR027,Fixed Term Contract,Employee Referral,28,5.7,33000,0.188,53.1,0,2,1,0.55
EMP10779,2023-12-30,Design & Engineering,Senior Engineer,4,Mantralaya Redevelopment,Government Building,MGR104,Fixed Term Contract,Recruitment Consultancy,34,5.3,69500,0.0539,8.2,0,4,0,0.15
EMP10780,2022-08-25,Civil Execution,Site Engineer,3,Bengaluru Tech Park,Commercial,MGR050,Fixed Term Contract,Internal Transfer,20,3.6,40500,-0.0531,33.3,0,3,1,0.2
EMP10781,2021-01-17,Civil Execution,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR036,Permanent,Labour Contractor,22,1.2,17100,0.0217,4.6,1,1,0,0.85
EMP10782,2026-08-08,Business Support Services,Procurement Executive,3,Mumbai HO,Corporate,MGR053,Apprentice / Trainee,Recruitment Consultancy,25,5.3,60000,0.2536,15.7,0,3,1,0.05
EMP10783,2024-06-15,MEP,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR099,Fixed Term Contract,Naukri / Job Portal,31,2.7,28900,0.0767,7.5,0,2,1,0.2
EMP10784,2023-10-28,Planning & Coordination,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR068,Apprentice / Trainee,Naukri / Job Portal,45,6.5,86700,-0.0425,5.6,0,4,1,0.45
EMP10785,2025-06-07,EHS,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR075,Permanent,Recruitment Consultancy,37,9.3,109400,0.1716,3.3,1,4,1,0.55
EMP10786,2021-05-04,Planning & Coordination,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR066,Permanent,Internal Transfer,38,7.8,75700,-0.1759,20.5,0,4,1,0.2
EMP10787,2025-06-28,EHS,Safety Officer,3,Nagpur Expressway Pkg-4,Highway,MGR047,Fixed Term Contract,Naukri / Job Portal,30,4.9,37300,-0.0967,3.7,1,3,0,0.85
EMP10788,2020-03-10,Procurement,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR113,Permanent,Recruitment Consultancy,33,6.4,86800,-0.0404,2.8,0,4,0,0.2
EMP10789,2024-10-12,Civil Execution,Supervisor,2,Pune Metro Reach-3,Metro,MGR059,Fixed Term Contract,Naukri / Job Portal,27,2.0,31600,0.0641,33.1,0,2,1,0.25
EMP10790,2020-01-23,HR & Admin,HR Executive,3,Delhi NCR Logistics Hub,Industrial,MGR024,Permanent,Naukri / Job Portal,32,6.8,29600,-0.2398,23.6,0,2,0,0.45
EMP10791,2024-03-02,Planning & Coordination,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR026,Fixed Term Contract,Recruitment Consultancy,48,11.1,94500,-0.0072,2.2,1,4,1,0.85
EMP10792,2025-04-05,Civil Execution,Construction Manager,5,Nagpur Expressway Pkg-4,Highway,MGR087,Permanent,Recruitment Consultancy,47,6.5,94700,-0.0849,0.8,1,5,1,0.85
EMP10793,2024-03-09,Civil Execution,Senior Engineer,4,Pune Metro Reach-3,Metro,MGR058,Permanent,Internal Transfer,44,5.0,66100,0.0058,13.8,0,4,1,0.25
EMP10794,2026-04-18,Business Support Services,Procurement Executive,3,Pune Metro Reach-3,Metro,MGR044,Permanent,Naukri / Job Portal,35,4.7,43700,-0.0807,19.0,0,3,1,0.25
EMP10795,2026-07-11,Business Support Services,Accounts Officer,3,Ahmedabad Water Works,Water,MGR027,Permanent,Walk-in / Site Gate,25,5.7,39000,-0.0134,36.3,0,2,0,0.65
EMP10796,2022-07-29,Business Support Services,HR Executive,3,JNPA WOLP,Port Infrastructure,MGR049,Permanent,Walk-in / Site Gate,32,4.2,37100,-0.0189,4.3,1,2,0,0.55
EMP10797,2024-02-10,Stores & Logistics,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR071,Fixed Term Contract,Labour Contractor,36,2.3,35600,0.1946,13.9,0,2,0,0.15
EMP10798,2023-11-18,MEP,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR067,Fixed Term Contract,Employee Referral,44,6.5,102000,0.1264,3.5,1,4,1,0.45
EMP10799,2023-07-15,Quality Assurance & Control,QA/QC Engineer,3,Nagpur Expressway Pkg-4,Highway,MGR034,Permanent,Naukri / Job Portal,34,4.3,41200,-0.1096,3.1,1,3,1,0.85
EMP10800,2026-06-27,Civil Execution,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR080,Permanent,Walk-in / Site Gate,39,6.1,58800,-0.1163,0.5,1,4,0,0.85
EMP10801,2024-07-20,Accounts & Finance,Accounts Officer,3,Delhi NCR Logistics Hub,Industrial,MGR119,Permanent,Employee Referral,29,4.5,44700,0.1462,2.9,1,2,1,0.45
EMP10802,2024-03-09,Civil Execution,Site Engineer,3,Ahmedabad Water Works,Water,MGR026,Permanent,Naukri / Job Portal,28,6.3,43800,-0.0068,0.7,1,3,0,0.65
EMP10803,2020-12-15,Civil Execution,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR055,Permanent,Employee Referral,30,2.2,31400,0.1766,30.0,0,2,1,0.2
EMP10804,2019-12-03,Stores & Logistics,Site Helper,1,Ahmedabad Water Works,Water,MGR074,Apprentice / Trainee,Walk-in / Site Gate,21,2.8,15500,-0.0911,6.3,1,1,0,0.65
EMP10805,2026-02-14,Design & Engineering,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR070,Permanent,Employee Referral,38,4.7,78500,0.1985,7.9,0,4,1,0.2
EMP10806,2024-08-24,MEP,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR075,Permanent,Recruitment Consultancy,49,8.8,88700,-0.0449,12.4,0,4,0,0.15
EMP10807,2025-03-29,Quality Assurance & Control,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR059,Permanent,Employee Referral,37,9.3,91500,-0.0201,6.1,1,4,1,0.45
EMP10808,2021-09-05,Civil Execution,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR078,Retainer,Naukri / Job Portal,33,5.3,26900,-0.0273,6.3,1,2,0,0.85
EMP10809,2019-09-25,Civil Execution,Construction Manager,5,Ahmedabad Water Works,Water,MGR081,Fixed Term Contract,Recruitment Consultancy,41,9.6,107500,0.0041,1.9,1,5,0,0.65
EMP10810,2021-03-19,Stores & Logistics,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR100,Permanent,Recruitment Consultancy,30,7.2,59000,-0.3535,16.0,0,4,0,0.55
EMP10811,2025-12-20,Quality Assurance & Control,QA/QC Engineer,3,Ahmedabad Water Works,Water,MGR011,Permanent,Recruitment Consultancy,29,3.9,51000,0.1073,7.8,0,3,1,0.65
EMP10812,2026-07-25,MEP,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR049,Fixed Term Contract,Recruitment Consultancy,19,3.4,28600,0.0569,2.4,1,2,1,0.85
EMP10813,2024-11-23,Civil Execution,Site Helper,1,Delhi NCR Logistics Hub,Industrial,MGR119,Fixed Term Contract,Walk-in / Site Gate,20,2.8,14300,-0.1615,3.7,0,1,0,0.45
EMP10814,2021-06-03,Stores & Logistics,Site Helper,1,Bengaluru Tech Park,Commercial,MGR068,Fixed Term Contract,Walk-in / Site Gate,34,3.5,16300,-0.0519,11.0,0,1,0,0.2
EMP10815,2021-08-19,Quality Assurance & Control,Junior Engineer,2,JNPA WOLP,Port Infrastructure,MGR094,Fixed Term Contract,Employee Referral,36,2.8,24700,-0.0809,13.0,0,2,1,0.55
EMP10816,2024-02-17,Business Support Services,Accounts Officer,3,Delhi NCR Logistics Hub,Industrial,MGR068,Permanent,Employee Referral,32,3.1,44700,0.1648,61.0,0,2,1,0.45
EMP10817,2022-01-14,Stores & Logistics,Store Officer,2,Pune Metro Reach-3,Metro,MGR029,Fixed Term Contract,Walk-in / Site Gate,26,2.5,23600,-0.1817,7.5,0,2,0,0.25
EMP10818,2024-03-23,Planning & Coordination,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR071,Permanent,Recruitment Consultancy,33,6.4,103700,0.1465,21.0,0,4,1,0.25
EMP10819,2025-04-05,MEP,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR065,Fixed Term Contract,Naukri / Job Portal,23,2.0,27100,0.0179,19.0,0,2,1,0.2
EMP10820,2023-08-05,EHS,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR051,Permanent,Employee Referral,43,9.4,105100,0.1244,8.4,1,4,0,0.55
EMP10821,2019-05-08,Civil Execution,Supervisor,2,Ahmedabad Water Works,Water,MGR077,Fixed Term Contract,Recruitment Consultancy,20,2.6,34700,0.1603,3.8,1,2,0,0.65
EMP10822,2023-07-08,MEP,Site Engineer,3,Bengaluru Tech Park,Commercial,MGR032,Permanent,Recruitment Consultancy,20,4.2,46100,0.0704,4.7,0,3,0,0.2
EMP10823,2023-04-15,Civil Execution,Site Engineer,3,Ahmedabad Water Works,Water,MGR054,Permanent,Internal Transfer,37,3.6,47100,0.1012,24.8,0,3,1,0.65
EMP10824,2023-09-30,Procurement,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR089,Permanent,Employee Referral,38,6.7,89900,-0.0094,45.9,0,4,1,0.45
EMP10825,2020-08-01,Business Support Services,Procurement Executive,3,Nagpur Expressway Pkg-4,Highway,MGR029,Fixed Term Contract,Recruitment Consultancy,21,4.4,46800,-0.0122,0.9,1,3,0,0.85
EMP10826,2024-03-30,Business Support Services,Accounts Officer,3,Bengaluru Tech Park,Commercial,MGR092,Retainer,Labour Contractor,33,3.6,34500,-0.1062,15.6,0,2,1,0.2
EMP10827,2024-08-17,Civil Execution,Site Helper,1,Ahmedabad Water Works,Water,MGR051,Permanent,Walk-in / Site Gate,25,0.3,14200,-0.1425,35.4,0,1,0,0.65
EMP10828,2025-01-18,Design & Engineering,Senior Engineer,4,Ahmedabad Water Works,Water,MGR062,Permanent,Labour Contractor,37,5.0,66300,0.0088,5.9,1,4,0,0.65
EMP10829,2019-03-01,HR & Admin,HR Executive,3,Pune Metro Reach-3,Metro,MGR062,Permanent,Naukri / Job Portal,43,5.7,45700,0.1882,49.5,0,2,0,0.25
EMP10830,2024-05-18,Procurement,Deputy Manager,5,Mumbai HO,Corporate,MGR029,Fixed Term Contract,Recruitment Consultancy,35,7.4,87500,-0.0433,14.7,0,4,0,0.05
EMP10831,2025-07-26,Accounts & Finance,Accounts Officer,3,Pune Metro Reach-3,Metro,MGR054,Permanent,Recruitment Consultancy,36,3.9,39900,0.0302,16.8,0,2,0,0.25
EMP10832,2021-11-11,Design & Engineering,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR015,Apprentice / Trainee,Naukri / Job Portal,39,7.3,60200,-0.1072,8.4,1,4,1,0.85
EMP10833,2023-10-07,Civil Execution,Construction Manager,5,Ahmedabad Water Works,Water,MGR045,Fixed Term Contract,Internal Transfer,45,10.4,114300,0.0585,1.6,1,5,1,0.65
EMP10834,2024-02-10,Business Support Services,HR Executive,3,Mumbai HO,Corporate,MGR037,Permanent,Naukri / Job Portal,31,4.2,47400,0.2535,12.9,0,2,1,0.05
EMP10835,2023-08-12,MEP,Site Engineer,3,Delhi NCR Logistics Hub,Industrial,MGR001,Fixed Term Contract,Naukri / Job Portal,31,3.6,45500,0.0638,2.7,1,3,1,0.45
EMP10836,2025-08-02,Design & Engineering,Deputy Manager,5,Mumbai HO,Corporate,MGR037,Fixed Term Contract,Naukri / Job Portal,36,6.8,103000,0.1337,8.1,0,4,0,0.05
EMP10837,2024-02-24,Planning & Coordination,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR076,Permanent,Labour Contractor,25,5.1,67700,0.029,23.5,0,4,0,0.2
EMP10838,2021-04-30,Civil Execution,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR118,Retainer,Walk-in / Site Gate,43,7.3,56000,-0.1695,4.3,1,4,0,0.85
EMP10839,2023-09-23,Accounts & Finance,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR062,Fixed Term Contract,Employee Referral,36,7.7,108500,0.1824,5.2,0,4,0,0.25
EMP10840,2024-08-17,Stores & Logistics,Site Helper,1,Bengaluru Tech Park,Commercial,MGR083,Fixed Term Contract,Labour Contractor,21,0.6,18200,0.0951,3.3,0,1,1,0.2
EMP10841,2023-07-15,Civil Execution,Site Helper,1,Bengaluru Tech Park,Commercial,MGR015,Fixed Term Contract,Labour Contractor,19,0.3,16900,0.0206,14.0,0,1,0,0.2
EMP10842,2024-06-08,Civil Execution,Project Manager,6,Mumbai HO,Corporate,MGR013,Permanent,Recruitment Consultancy,35,9.1,121600,-0.1435,6.0,0,5,1,0.05
EMP10843,2026-01-10,EHS,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR091,Fixed Term Contract,Recruitment Consultancy,44,7.4,98400,0.0759,11.1,0,4,1,0.2
EMP10844,2022-01-01,EHS,Safety Officer,3,Mantralaya Redevelopment,Government Building,MGR017,Permanent,Naukri / Job Portal,31,7.4,34500,-0.1875,14.7,0,3,1,0.15
EMP10845,2021-09-04,Accounts & Finance,Deputy Manager,5,Ahmedabad Water Works,Water,MGR028,Permanent,Naukri / Job Portal,48,7.0,72400,-0.2049,2.5,1,4,0,0.65
EMP10846,2021-05-06,MEP,Senior Engineer,4,Ahmedabad Water Works,Water,MGR071,Permanent,Recruitment Consultancy,22,5.8,68700,0.036,38.4,0,4,0,0.65
EMP10847,2025-12-13,Procurement,Deputy Manager,5,Ahmedabad Water Works,Water,MGR069,Permanent,Employee Referral,37,7.4,95500,0.0442,26.5,0,4,1,0.65
EMP10848,2024-08-03,HR & Admin,HR Executive,3,Delhi NCR Logistics Hub,Industrial,MGR117,Permanent,Naukri / Job Portal,32,4.8,35000,-0.0807,61.9,0,2,1,0.45
EMP10849,2021-03-02,Accounts & Finance,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR106,Permanent,Employee Referral,36,8.9,86700,-0.0675,29.1,0,4,1,0.15
EMP10850,2024-10-26,Civil Execution,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR028,Fixed Term Contract,Naukri / Job Portal,36,2.7,31000,0.0354,42.0,0,2,0,0.55
EMP10851,2020-03-31,Planning & Coordination,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR082,Permanent,Employee Referral,34,6.9,94800,0.0423,5.6,1,4,1,0.55
EMP10852,2023-09-23,Quality Assurance & Control,QA/QC Engineer,3,Bengaluru Tech Park,Commercial,MGR011,Permanent,Naukri / Job Portal,37,4.8,39000,-0.1619,8.3,0,3,1,0.2
EMP10853,2026-03-28,MEP,Site Engineer,3,Ahmedabad Water Works,Water,MGR017,Permanent,Recruitment Consultancy,31,4.0,39600,-0.0784,3.2,1,3,0,0.65
EMP10854,2023-07-29,Stores & Logistics,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR016,Permanent,Walk-in / Site Gate,26,3.1,33100,0.1004,19.5,0,2,0,0.55
EMP10855,2020-10-13,MEP,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR027,Permanent,Labour Contractor,32,5.2,53600,-0.1863,8.3,1,4,0,0.85
EMP10856,2022-10-26,Planning & Coordination,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR115,Permanent,Naukri / Job Portal,41,6.5,73200,-0.1916,2.3,1,4,1,0.45
EMP10857,2019-11-09,Civil Execution,Site Helper,1,Bengaluru Tech Park,Commercial,MGR063,Apprentice / Trainee,Walk-in / Site Gate,24,0.4,18300,0.1038,20.0,0,1,0,0.2
EMP10858,2025-01-18,Quality Assurance & Control,QA/QC Engineer,3,Pune Metro Reach-3,Metro,MGR118,Fixed Term Contract,Naukri / Job Portal,24,3.4,54600,0.1923,33.7,0,3,1,0.25
EMP10859,2025-06-21,Civil Execution,Site Helper,1,Mantralaya Redevelopment,Government Building,MGR117,Fixed Term Contract,Labour Contractor,25,1.1,13300,-0.2044,13.9,0,1,0,0.15
EMP10860,2021-11-18,HR & Admin,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR111,Permanent,Naukri / Job Portal,38,6.9,86000,-0.0545,35.2,0,4,0,0.2
EMP10861,2024-03-23,EHS,Safety Officer,3,Mantralaya Redevelopment,Government Building,MGR096,Retainer,Walk-in / Site Gate,34,6.2,44100,0.0525,13.8,0,3,0,0.15
EMP10862,2024-03-16,Accounts & Finance,Deputy Manager,5,Mumbai HO,Corporate,MGR043,Permanent,Employee Referral,35,6.7,108200,0.1922,13.6,0,4,1,0.05
EMP10863,2021-07-24,Stores & Logistics,Store Officer,2,Ahmedabad Water Works,Water,MGR034,Permanent,Labour Contractor,19,1.8,30400,0.0628,5.9,1,2,1,0.65
EMP10864,2023-06-03,Design & Engineering,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR020,Permanent,Recruitment Consultancy,41,5.4,76300,0.1558,3.1,1,4,0,0.45
EMP10865,2026-04-18,EHS,Supervisor,2,Pune Metro Reach-3,Metro,MGR022,Fixed Term Contract,Labour Contractor,34,1.9,30700,0.035,26.5,0,2,0,0.25
EMP10866,2026-02-14,Quality Assurance & Control,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR002,Retainer,Naukri / Job Portal,32,5.0,27100,-0.0167,37.1,0,2,0,0.2
EMP10867,2023-06-24,Quality Assurance & Control,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR039,Fixed Term Contract,Employee Referral,50,13.3,82200,-0.1561,5.6,1,4,0,0.85
EMP10868,2023-12-23,Civil Execution,Senior Engineer,4,JNPA WOLP,Port Infrastructure,MGR107,Permanent,Recruitment Consultancy,38,6.5,74300,0.1117,8.2,1,4,1,0.55
EMP10869,2021-07-22,EHS,Safety Officer,3,Pune Metro Reach-3,Metro,MGR013,Permanent,Naukri / Job Portal,39,3.1,49600,0.2262,3.1,0,3,1,0.25
EMP10870,2025-04-19,Procurement,Procurement Executive,3,Mumbai HO,Corporate,MGR038,Permanent,Naukri / Job Portal,33,5.2,38500,-0.1947,23.3,0,3,0,0.05
EMP10871,2023-04-29,Procurement,Deputy Manager,5,Ahmedabad Water Works,Water,MGR054,Permanent,Naukri / Job Portal,33,6.5,82600,-0.0878,33.2,0,4,1,0.65
EMP10872,2022-05-15,Civil Execution,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR039,Permanent,Naukri / Job Portal,20,5.5,22900,-0.1738,90.5,0,2,0,0.85
EMP10873,2025-03-15,MEP,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR117,Retainer,Naukri / Job Portal,33,3.9,26600,-0.0227,2.2,1,2,0,0.85
EMP10874,2020-12-28,Civil Execution,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR038,Fixed Term Contract,Labour Contractor,19,2.6,34500,0.1537,2.1,1,2,0,0.55
EMP10875,2022-08-09,Civil Execution,Site Engineer,3,Mantralaya Redevelopment,Government Building,MGR059,Permanent,Internal Transfer,19,3.8,53000,0.2363,19.8,0,3,1,0.15
EMP10876,2024-03-09,Civil Execution,Junior Engineer,2,Pune Metro Reach-3,Metro,MGR056,Fixed Term Contract,Recruitment Consultancy,19,2.9,27200,0.011,7.2,0,2,1,0.25
EMP10877,2019-04-01,Civil Execution,Supervisor,2,Ahmedabad Water Works,Water,MGR059,Fixed Term Contract,Naukri / Job Portal,35,2.6,33800,0.1303,5.2,1,2,1,0.65
EMP10878,2024-12-07,Design & Engineering,Senior Engineer,4,Mumbai HO,Corporate,MGR033,Permanent,Labour Contractor,40,6.6,67600,0.0103,2.7,0,4,0,0.05
EMP10879,2022-05-26,Business Support Services,HR Executive,3,Mumbai HO,Corporate,MGR084,Permanent,Naukri / Job Portal,37,4.4,36600,-0.0343,8.2,0,2,0,0.05
EMP10880,2025-05-10,Business Support Services,Procurement Executive,3,JNPA WOLP,Port Infrastructure,MGR116,Permanent,Naukri / Job Portal,26,4.1,43400,-0.0808,0.8,1,3,0,0.55
EMP10881,2024-06-01,Civil Execution,Supervisor,2,Mumbai HO,Corporate,MGR098,Permanent,Naukri / Job Portal,25,3.4,30400,0.0072,7.3,0,2,1,0.05
EMP10882,2020-09-24,Planning & Coordination,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR025,Permanent,Recruitment Consultancy,35,5.0,71000,0.0803,9.7,0,4,0,0.85
EMP10883,2021-02-05,Accounts & Finance,Deputy Manager,5,Mumbai HO,Corporate,MGR064,Fixed Term Contract,Recruitment Consultancy,37,7.8,104900,0.1419,5.4,0,4,1,0.05
EMP10884,2025-10-11,Civil Execution,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR031,Permanent,Naukri / Job Portal,34,6.3,58200,-0.1273,7.9,0,4,1,0.2
EMP10885,2024-02-03,Civil Execution,Construction Manager,5,Ahmedabad Water Works,Water,MGR024,Fixed Term Contract,Internal Transfer,39,7.2,104200,-0.0009,17.8,0,5,1,0.65
EMP10886,2026-03-21,Planning & Coordination,Planning Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR116,Permanent,Walk-in / Site Gate,32,4.6,48400,-0.2092,0.5,1,4,0,0.45
EMP10887,2022-09-29,Civil Execution,Project Manager,6,JNPA WOLP,Port Infrastructure,MGR014,Permanent,Employee Referral,47,7.9,143900,0.0269,18.7,0,5,1,0.55
EMP10888,2022-08-24,Civil Execution,Site Engineer,3,Bengaluru Tech Park,Commercial,MGR059,Permanent,Internal Transfer,40,4.7,30900,-0.2866,26.1,0,3,0,0.2
EMP10889,2020-12-05,Design & Engineering,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR043,Fixed Term Contract,Recruitment Consultancy,43,10.3,99300,0.0521,3.0,1,4,0,0.85
EMP10890,2025-06-28,MEP,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR009,Retainer,Naukri / Job Portal,23,5.4,63700,-0.0351,10.4,0,4,0,0.2
EMP10891,2025-10-04,EHS,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR074,Permanent,Employee Referral,35,6.8,87100,-0.0413,3.0,1,4,1,0.85
EMP10892,2023-05-27,Civil Execution,Construction Manager,5,Ahmedabad Water Works,Water,MGR105,Permanent,Employee Referral,37,8.4,77200,-0.2695,2.4,1,5,0,0.65
EMP10893,2025-01-11,Civil Execution,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR108,Fixed Term Contract,Employee Referral,25,4.4,23100,-0.2434,2.3,1,2,1,0.55
EMP10894,2024-06-15,MEP,Site Engineer,3,Nagpur Expressway Pkg-4,Highway,MGR114,Fixed Term Contract,Naukri / Job Portal,30,3.2,39600,-0.0699,6.6,1,3,1,0.85
EMP10895,2025-07-12,MEP,Deputy Manager,5,Ahmedabad Water Works,Water,MGR011,Permanent,Recruitment Consultancy,36,6.3,100200,0.109,8.8,1,4,1,0.65
EMP10896,2021-07-25,Business Support Services,Procurement Executive,3,Delhi NCR Logistics Hub,Industrial,MGR007,Permanent,Employee Referral,32,3.6,55100,0.1737,17.3,0,3,1,0.45
EMP10897,2021-01-31,Procurement,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR014,Fixed Term Contract,Naukri / Job Portal,48,9.5,80900,-0.1355,12.2,0,4,1,0.2
EMP10898,2025-05-03,Civil Execution,Junior Engineer,2,Ahmedabad Water Works,Water,MGR069,Fixed Term Contract,Labour Contractor,28,6.0,23100,-0.1712,87.3,0,2,0,0.65
EMP10899,2025-12-06,Quality Assurance & Control,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR004,Permanent,Naukri / Job Portal,26,8.8,89200,-0.0395,0.8,1,4,0,0.45
EMP10900,2025-05-03,EHS,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR010,Permanent,Recruitment Consultancy,41,7.6,88000,-0.0399,6.1,1,4,1,0.85
